student_id,age,gender,major,academic_level,semester,previous_gpa,cumulative_gpa,failed_courses,completed_credits,withdrawn_courses,attendance_rate,absence_count,late_count,midterm_average,quiz_average,assignment_average,project_average,completed_assignments,late_assignments,lms_login_count,lms_active_days,learning_time_hours,gpa_trend,performance_trend,final_gpa,at_risk
10040,20,M,Accounting,Bachelor,2,13.84,14.03,3,27,0,78.65,6,5,8.97,8.39,9.12,10.88,10,1,24,17,22.85,0.65,-0.417,12.21,0
10040,21,M,Accounting,Bachelor,3,12.21,13.42,2,47,0,82.29,7,1,7.0,5.38,8.68,10.0,6,3,12,14,16.36,-1.54,-0.459,10.86,1
10040,21,M,Accounting,Bachelor,4,10.86,12.78,1,72,2,84.02,6,2,8.48,7.67,10.67,7.95,10,1,13,19,28.9,-1.55,-0.238,11.31,1
10041,23,F,Computer Science,Bachelor,1,14.24,14.24,2,12,0,94.28,1,2,9.48,6.76,9.15,8.65,9,2,22,23,27.38,-0.48,-0.559,11.83,1
10041,23,F,Computer Science,Bachelor,2,11.83,13.04,0,36,0,81.24,6,1,9.48,8.31,8.27,9.79,7,2,29,20,29.09,-1.31,-0.245,11.74,1
10041,24,F,Computer Science,Bachelor,3,11.74,12.6,1,48,0,86.32,1,1,9.26,5.98,10.45,9.69,9,2,28,22,25.02,-1.03,-0.261,12.86,0
10041,24,F,Computer Science,Bachelor,4,12.86,12.67,1,63,0,87.46,5,0,9.96,9.49,11.55,10.82,4,1,25,19,26.92,0.13,-0.292,13.07,0
10042,19,F,Management,Bachelor,1,15.13,15.13,1,12,1,92.83,4,2,13.8,11.74,12.37,13.11,10,3,20,16,23.89,-0.18,-0.13,13.74,0
10042,19,F,Management,Bachelor,2,13.74,14.44,1,27,0,81.54,7,4,9.0,6.1,11.8,10.56,7,2,26,22,18.72,-1.15,-0.452,13.25,0
10042,20,F,Management,Bachelor,3,13.25,14.04,0,59,0,80.19,6,1,9.65,10.37,10.41,10.51,6,3,8,7,9.36,-1.02,-0.287,10.47,1
10042,20,F,Management,Bachelor,4,10.47,13.15,0,74,0,87.95,3,2,8.31,7.09,7.83,8.37,7,1,16,15,12.37,-2.82,-0.234,14.21,0
10043,23,M,Computer Science,Bachelor,1,11.52,11.52,1,14,1,80.39,5,4,5.0,5.0,7.42,7.01,4,2,36,19,31.81,-0.2,-0.552,10.1,1
10043,23,M,Computer Science,Bachelor,2,10.1,10.81,0,37,0,70.54,7,4,6.04,6.12,5.19,9.54,5,1,6,6,4.0,-0.73,-0.371,10.39,1
10043,24,M,Computer Science,Bachelor,3,10.39,10.67,1,45,2,77.69,5,1,6.78,5.0,9.28,8.87,8,1,20,17,18.51,-0.21,-0.374,11.23,1
10043,24,M,Computer Science,Bachelor,4,11.23,10.81,1,70,1,78.31,5,3,6.58,5.0,7.9,8.11,8,2,10,13,17.05,0.14,-0.484,12.3,0
10044,20,M,Electrical Engineering,Bachelor,1,13.03,13.03,3,6,1,66.28,12,6,6.63,5.0,5.69,8.04,6,2,9,10,16.78,-0.68,-0.668,10.91,1
10044,20,M,Electrical Engineering,Bachelor,2,10.91,11.97,0,35,0,76.86,6,3,5.46,5.0,6.54,6.92,8,2,20,16,17.75,-1.01,-0.546,11.31,1
10044,21,M,Electrical Engineering,Bachelor,3,11.31,11.75,1,49,0,71.46,12,3,5.0,5.0,7.58,9.21,10,4,13,13,14.9,-0.38,-0.485,10.02,1
10044,21,M,Electrical Engineering,Bachelor,4,10.02,11.32,1,65,0,81.21,6,4,5.0,5.0,6.82,7.3,9,2,13,12,12.92,-0.36,-0.485,9.66,1
10045,22,F,Accounting,Bachelor,1,12.87,12.87,0,14,0,78.24,5,4,6.25,5.0,6.06,5.66,9,1,12,16,13.6,0.14,-0.72,14.7,0
10045,22,F,Accounting,Bachelor,2,14.7,13.78,1,35,0,79.06,5,3,7.63,5.67,7.76,11.87,9,2,6,10,4.7,0.61,-0.714,11.29,1
10045,23,F,Accounting,Bachelor,3,11.29,12.95,1,53,1,76.47,7,2,5.0,5.0,8.19,8.48,9,2,3,7,11.4,-1.76,-0.44,11.69,1
10045,23,F,Accounting,Bachelor,4,11.69,12.64,1,67,0,86.48,4,4,6.22,5.96,5.27,9.41,10,2,3,6,4.0,-0.72,-0.56,12.53,0
10046,21,M,Management,Bachelor,1,14.83,14.83,0,15,0,100.0,1,1,11.78,9.88,13.29,12.64,8,0,26,19,20.12,0.26,-0.301,15.11,0
10046,21,M,Management,Bachelor,2,15.11,14.97,0,40,1,97.97,0,0,11.71,8.18,15.62,14.11,9,2,27,21,30.68,0.53,-0.286,16.16,0
10046,22,M,Management,Bachelor,3,16.16,15.37,0,44,0,95.17,2,2,12.86,9.98,13.74,14.59,5,1,32,25,32.41,0.86,-0.391,12.72,0
10046,22,M,Management,Bachelor,4,12.72,14.7,0,70,1,100.0,0,2,14.41,12.56,11.88,12.22,8,1,24,20,33.76,-1.63,-0.009,14.22,0
10047,20,M,Management,Bachelor,1,15.6,15.6,0,15,0,85.56,5,1,11.85,9.03,9.73,12.09,4,3,19,19,23.98,-0.73,-0.512,12.99,0
10047,20,M,Management,Bachelor,2,12.99,14.29,0,34,0,84.49,6,3,11.03,11.13,10.94,13.09,8,1,22,15,11.65,-1.1,-0.161,12.53,0
10047,21,M,Management,Bachelor,3,12.53,13.71,1,52,1,84.5,4,2,11.64,8.83,10.77,9.46,5,2,29,22,35.78,-0.92,-0.157,14.12,0
10047,21,M,Management,Bachelor,4,14.12,13.81,0,72,0,93.57,4,4,13.99,12.15,13.37,12.11,6,2,24,18,26.15,0.48,-0.094,10.93,1
10048,19,F,Accounting,Bachelor,1,15.01,15.01,0,19,0,99.39,0,2,12.63,10.09,11.93,12.33,8,2,24,20,24.47,0.18,-0.28,13.44,0
10048,19,F,Accounting,Bachelor,2,13.44,14.23,2,35,0,86.36,5,5,6.24,5.0,10.95,9.52,4,3,25,19,24.43,-0.97,-0.621,10.85,1
10048,20,F,Accounting,Bachelor,3,10.85,13.1,2,43,0,80.52,9,4,6.66,6.03,9.51,7.2,6,2,23,18,30.95,-2.52,-0.426,9.16,1
10048,20,F,Accounting,Bachelor,4,9.16,12.12,1,72,0,87.47,7,2,7.42,5.41,9.14,8.47,4,4,27,17,26.12,-2.97,-0.145,11.85,1
10049,25,M,Information Technology,Bachelor,1,13.56,13.56,2,12,1,81.37,6,1,7.96,6.3,9.7,11.67,6,0,18,17,12.26,-0.06,-0.459,15.14,0
10049,25,M,Information Technology,Bachelor,2,15.14,14.35,1,32,1,69.8,12,3,8.53,7.46,13.06,13.34,9,1,9,14,25.69,0.22,-0.547,12.72,0
10049,26,M,Information Technology,Bachelor,3,12.72,13.8,0,54,1,74.01,10,2,10.46,10.44,10.71,12.36,8,2,25,18,17.3,-1.19,-0.281,10.59,1
10049,26,M,Information Technology,Bachelor,4,10.59,13.0,1,70,0,77.57,7,2,7.09,5.0,5.31,7.11,6,2,15,15,29.46,-2.36,-0.419,12.38,0
10050,20,M,Computer Science,Bachelor,1,15.26,15.26,0,11,0,74.59,7,2,11.85,9.41,13.46,11.85,6,1,16,19,29.3,-0.51,-0.372,13.17,0
10050,20,M,Computer Science,Bachelor,2,13.17,14.22,1,28,0,71.71,8,3,9.64,8.51,10.76,10.64,9,1,15,16,16.87,-1.02,-0.342,9.4,1
10050,21,M,Computer Science,Bachelor,3,9.4,12.61,1,53,1,79.49,6,2,5.0,5.0,6.58,6.82,7,2,15,17,24.65,-3.46,-0.355,10.17,1
10050,21,M,Computer Science,Bachelor,4,10.17,12.0,0,72,0,83.62,4,3,8.38,6.19,6.54,8.64,6,1,25,19,12.76,-1.8,-0.238,12.02,0
10051,22,M,Computer Science,Bachelor,1,10.51,10.51,5,9,0,50.0,13,2,5.0,5.0,8.53,8.07,4,3,3,9,8.05,0.5,-0.471,9.73,1
10051,22,M,Computer Science,Bachelor,2,9.73,10.12,0,35,0,80.81,8,4,5.0,5.0,5.0,5.0,7,3,15,13,14.72,-0.9,-0.475,9.28,1
10051,23,M,Computer Science,Bachelor,3,9.28,9.84,0,50,0,78.18,7,4,5.0,5.0,5.52,5.67,5,5,14,16,23.0,-0.26,-0.381,12.47,0
10051,23,M,Computer Science,Bachelor,4,12.47,10.5,1,70,0,72.42,8,4,6.06,5.0,8.33,8.33,6,1,8,11,6.15,1.62,-0.573,9.29,1
10052,23,F,Industrial Engineering,Bachelor,1,14.45,14.45,0,16,0,94.82,3,3,7.46,8.5,11.67,13.85,8,0,23,19,30.32,0.38,-0.501,13.66,0
10052,23,F,Industrial Engineering,Bachelor,2,13.66,14.06,1,36,0,91.91,2,0,10.07,7.04,11.15,10.59,6,1,14,15,28.1,-0.74,-0.39,13.38,0
10052,24,F,Industrial Engineering,Bachelor,3,13.38,13.83,2,43,1,77.55,7,2,11.43,9.08,11.75,13.4,8,2,21,21,27.43,-0.16,-0.203,10.4,1
10052,24,F,Industrial Engineering,Bachelor,4,10.4,12.97,0,70,1,89.31,4,1,7.24,6.17,9.71,7.62,5,1,25,18,24.12,-2.77,-0.238,12.18,0
10053,23,M,Industrial Engineering,Bachelor,1,14.09,14.09,0,17,0,95.13,2,4,11.1,7.28,11.25,11.06,7,1,41,27,40.04,0.75,-0.385,15.66,0
10053,23,M,Industrial Engineering,Bachelor,2,15.66,14.87,1,32,0,86.99,2,2,14.0,11.83,13.42,12.68,5,0,32,23,27.78,0.01,-0.226,15.31,0
10053,24,M,Industrial Engineering,Bachelor,3,15.31,15.02,1,58,0,93.48,2,2,10.12,7.2,9.68,13.32,4,2,24,23,29.59,0.92,-0.534,11.87,1
10053,24,M,Industrial Engineering,Bachelor,4,11.87,14.23,0,65,0,83.91,3,2,10.45,8.33,12.18,11.59,9,2,39,20,24.59,-2.68,-0.169,11.28,1
10054,22,F,Electrical Engineering,Bachelor,1,13.64,13.64,2,14,0,91.21,1,2,6.95,5.0,8.04,10.05,7,4,13,15,17.17,-0.28,-0.611,11.42,1
10054,22,F,Electrical Engineering,Bachelor,2,11.42,12.53,1,37,0,81.24,5,4,5.0,5.0,7.63,6.45,8,2,16,13,22.11,-0.82,-0.561,11.58,1
10054,23,F,Electrical Engineering,Bachelor,3,11.58,12.21,0,53,1,83.72,4,4,8.08,6.51,8.51,10.37,5,2,18,13,11.45,-0.89,-0.34,13.92,0
10054,23,F,Electrical Engineering,Bachelor,4,13.92,12.64,0,69,1,79.66,6,3,8.47,5.65,9.07,9.14,4,3,4,5,4.0,1.43,-0.63,12.34,0
10055,19,F,Accounting,Bachelor,1,14.58,14.58,1,11,1,78.49,6,3,12.59,8.5,12.19,12.01,7,3,12,11,10.46,-0.4,-0.262,10.95,1
10055,19,F,Accounting,Bachelor,2,10.95,12.77,0,34,0,92.62,2,2,5.37,5.0,6.87,7.8,10,2,15,13,5.12,-1.66,-0.493,10.76,1
10055,20,F,Accounting,Bachelor,3,10.76,12.1,1,52,0,78.27,5,1,6.42,6.2,7.44,8.89,7,2,12,10,19.59,-1.16,-0.354,11.37,1
10055,20,F,Accounting,Bachelor,4,11.37,11.92,1,61,0,78.45,6,1,7.44,5.0,7.57,10.7,7,3,19,15,18.17,0.16,-0.362,10.66,1
10056,21,F,Industrial Engineering,Bachelor,1,16.18,16.18,1,14,0,91.92,3,1,13.95,11.03,14.15,13.95,8,1,42,27,33.89,-1.02,-0.241,13.7,0
10056,21,F,Industrial Engineering,Bachelor,2,13.7,14.94,2,34,0,88.04,3,1,11.53,10.98,13.8,12.67,4,1,30,24,27.3,-1.52,-0.174,14.12,0
10056,22,F,Industrial Engineering,Bachelor,3,14.12,14.67,1,53,0,83.99,4,0,11.98,9.96,12.04,12.23,7,0,30,19,27.02,-0.31,-0.236,13.05,0
10056,22,F,Industrial Engineering,Bachelor,4,13.05,14.26,0,67,1,99.55,0,1,11.24,10.77,12.74,11.99,4,2,28,23,28.04,-1.07,-0.152,15.26,0
10057,23,M,Information Technology,Bachelor,1,13.97,13.97,2,10,0,76.38,9,3,7.96,5.0,8.19,8.91,4,2,11,9,17.5,0.57,-0.708,11.25,1
10057,23,M,Information Technology,Bachelor,2,11.25,12.61,1,33,0,81.25,7,3,8.24,5.34,7.25,7.86,4,4,25,19,18.55,-1.04,-0.432,12.11,0
10057,24,M,Information Technology,Bachelor,3,12.11,12.44,2,44,0,79.87,6,4,9.13,6.81,10.54,9.6,9,1,24,18,24.95,-0.05,-0.364,12.36,0
10057,24,M,Information Technology,Bachelor,4,12.36,12.42,0,74,1,86.38,5,3,8.31,6.63,10.61,11.68,8,2,7,11,13.17,-0.88,-0.279,11.48,1
10058,25,F,Electrical Engineering,Bachelor,1,12.84,12.84,0,13,0,78.07,6,4,10.17,8.98,10.17,12.06,7,0,11,12,12.48,-0.34,-0.279,14.13,0
10058,25,F,Electrical Engineering,Bachelor,2,14.13,13.49,3,31,0,73.32,7,4,9.4,6.89,9.54,10.96,6,2,15,14,24.24,0.73,-0.461,11.67,1
10058,26,F,Electrical Engineering,Bachelor,3,11.67,12.88,2,49,0,82.03,6,3,6.63,5.17,8.96,10.21,6,2,12,14,28.4,-1.4,-0.399,11.63,1
10058,26,F,Electrical Engineering,Bachelor,4,11.63,12.57,1,72,2,89.83,2,3,7.7,5.0,8.4,9.67,5,1,17,15,32.2,-1.58,-0.386,11.64,1
10059,20,M,Management,Bachelor,1,14.43,14.43,1,18,0,92.85,3,2,11.39,9.74,11.03,10.12,10,2,21,20,33.74,0.05,-0.316,12.18,0
10059,20,M,Management,Bachelor,2,12.18,13.3,0,33,0,76.31,7,1,10.47,7.75,12.77,9.27,9,2,25,23,31.34,-1.27,-0.221,11.37,1
10059,21,M,Management,Bachelor,3,11.37,12.66,2,52,0,85.32,3,1,6.5,5.99,9.06,9.69,4,1,24,21,29.04,-1.83,-0.418,10.44,1
10059,21,M,Management,Bachelor,4,10.44,12.1,0,70,1,98.17,0,3,9.89,6.86,8.89,9.8,6,0,27,17,25.59,-1.72,-0.133,13.45,0
10060,18,M,Industrial Engineering,Bachelor,1,13.8,13.8,0,19,0,79.46,5,2,9.82,5.08,11.55,13.06,8,1,19,14,18.68,0.16,-0.388,11.12,1
10060,18,M,Industrial Engineering,Bachelor,2,11.12,12.46,1,35,0,88.5,5,3,7.57,5.44,6.39,9.59,10,2,26,19,16.55,-1.67,-0.336,11.33,1
10060,19,M,Industrial Engineering,Bachelor,3,11.33,12.08,0,48,1,96.18,2,2,6.88,6.73,9.14,7.15,4,4,19,18,17.86,-0.13,-0.369,11.77,1
10060,19,M,Industrial Engineering,Bachelor,4,11.77,12.01,1,73,1,84.08,4,3,5.69,5.0,9.43,8.26,7,2,30,20,29.95,0.44,-0.491,11.76,1
10061,18,F,Accounting,Bachelor,1,13.48,13.48,0,15,0,87.13,3,2,12.86,11.77,11.24,11.8,6,2,15,18,25.46,0.15,-0.098,13.32,0
10061,18,F,Accounting,Bachelor,2,13.32,13.4,0,35,1,91.96,2,3,8.3,6.03,8.88,9.06,7,3,24,17,31.55,-0.09,-0.49,12.54,0
10061,19,F,Accounting,Bachelor,3,12.54,13.11,3,49,0,85.64,3,0,7.41,6.75,9.62,9.8,7,3,28,20,27.79,-0.39,-0.43,12.55,0
10061,19,F,Accounting,Bachelor,4,12.55,12.97,0,72,0,79.98,5,2,9.63,7.54,9.03,8.76,10,0,9,7,22.94,0.21,-0.393,10.93,1
10062,20,F,Accounting,Bachelor,1,13.7,13.7,0,17,1,92.71,2,2,9.42,5.85,9.31,11.23,8,0,21,20,36.65,-0.2,-0.451,11.7,1
10062,20,F,Accounting,Bachelor,2,11.7,12.7,1,34,0,75.26,8,2,8.99,8.69,10.88,10.84,8,3,33,21,28.54,-0.94,-0.179,11.06,1
10062,21,F,Accounting,Bachelor,3,11.06,12.15,1,52,0,94.43,0,3,5.16,5.0,10.71,8.46,9,2,18,14,19.6,-0.44,-0.476,10.88,1
10062,21,F,Accounting,Bachelor,4,10.88,11.83,1,67,0,80.74,5,2,6.33,5.0,8.16,7.29,10,2,23,20,25.31,-0.2,-0.356,11.25,1
10063,23,F,Industrial Engineering,Bachelor,1,11.97,11.97,0,17,0,93.35,2,4,7.98,5.0,9.53,8.58,10,2,8,11,9.09,-0.15,-0.504,11.97,1
10063,23,F,Industrial Engineering,Bachelor,2,11.97,11.97,1,32,1,86.77,3,2,5.04,5.0,7.52,8.01,10,4,28,16,20.04,-0.09,-0.645,11.16,1
10063,24,F,Industrial Engineering,Bachelor,3,11.16,11.7,1,52,0,77.6,7,3,7.38,7.53,6.05,8.66,5,3,3,5,4.0,-0.62,-0.353,11.99,1
10063,24,F,Industrial Engineering,Bachelor,4,11.99,11.78,4,65,0,60.95,11,4,5.0,5.0,6.24,8.91,6,2,11,10,25.12,0.22,-0.578,10.15,1
10064,25,F,Information Technology,Bachelor,1,16.58,16.58,0,19,0,89.66,3,2,13.71,13.78,15.74,15.04,4,1,43,27,42.44,0.39,-0.268,15.85,0
10064,25,F,Information Technology,Bachelor,2,15.85,16.21,1,33,0,89.78,2,3,14.82,13.59,15.09,15.23,9,1,39,27,34.05,-0.88,-0.113,15.07,0
10064,26,F,Information Technology,Bachelor,3,15.07,15.83,0,58,0,81.27,8,1,13.97,10.47,16.2,15.19,10,0,37,25,35.12,-0.35,-0.078,16.16,0
10064,26,F,Information Technology,Bachelor,4,16.16,15.92,1,69,0,73.75,7,0,15.88,16.16,17.28,16.23,8,0,38,22,28.82,-0.58,0.047,15.23,0
10065,25,F,Computer Science,Bachelor,1,17.29,17.29,0,10,0,94.33,2,1,14.89,11.58,14.88,17.69,9,1,31,26,41.15,0.62,-0.318,15.26,0
10065,25,F,Computer Science,Bachelor,2,15.26,16.28,0,41,0,91.99,3,2,12.71,11.61,15.18,14.6,7,0,29,23,28.33,-0.91,-0.185,12.87,0
10065,26,F,Computer Science,Bachelor,3,12.87,15.14,0,52,0,93.24,2,3,13.56,13.45,13.32,12.25,8,2,37,23,29.33,-1.78,0.094,15.1,0
10065,26,F,Computer Science,Bachelor,4,15.1,15.13,0,68,0,100.0,0,0,13.59,11.92,13.15,14.16,10,2,33,26,35.62,-0.03,-0.177,14.23,0
10066,23,F,Electrical Engineering,Bachelor,1,12.02,12.02,1,18,0,90.46,3,4,5.24,5.0,6.16,7.23,7,2,14,11,10.02,-0.34,-0.561,11.38,1
10066,23,F,Electrical Engineering,Bachelor,2,11.38,11.7,1,33,0,56.29,16,4,6.1,5.47,8.1,9.12,10,3,9,7,17.19,-0.55,-0.48,9.55,1
10066,24,F,Electrical Engineering,Bachelor,3,9.55,10.98,1,46,0,73.64,8,4,6.53,6.87,8.61,9.22,8,2,17,13,21.86,-1.21,-0.218,12.02,0
10066,24,F,Electrical Engineering,Bachelor,4,12.02,11.24,1,66,1,79.83,6,1,6.2,5.0,6.72,8.38,10,2,11,10,14.38,0.48,-0.571,10.44,1
10067,25,M,Industrial Engineering,Bachelor,1,12.84,12.84,1,19,1,73.03,7,5,9.16,6.63,10.06,10.95,10,1,12,14,19.54,-0.49,-0.39,13.69,0
10067,25,M,Industrial Engineering,Bachelor,2,13.69,13.26,2,27,1,76.92,9,4,8.76,11.31,9.4,11.65,8,1,15,16,22.88,0.45,-0.397,11.02,1
10067,26,M,Industrial Engineering,Bachelor,3,11.02,12.52,1,48,0,82.61,6,4,7.32,5.26,7.48,8.71,7,2,23,17,18.44,-1.77,-0.372,12.75,0
10067,26,M,Industrial Engineering,Bachelor,4,12.75,12.57,1,67,0,78.74,6,2,8.16,6.5,9.31,9.25,4,1,16,13,19.08,-0.33,-0.426,12.65,0
10068,21,F,Computer Science,Bachelor,1,16.49,16.49,0,13,1,82.92,7,4,12.79,10.23,14.53,15.88,10,0,41,30,45.27,-0.07,-0.324,14.24,0
10068,21,F,Computer Science,Bachelor,2,14.24,15.37,0,33,1,90.98,2,0,10.2,9.42,12.42,10.45,10,1,29,23,19.2,-0.88,-0.415,12.59,0
10068,22,F,Computer Science,Bachelor,3,12.59,14.44,1,54,0,92.0,3,0,10.75,9.34,13.68,11.77,5,1,37,28,44.42,-2.45,-0.194,15.23,0
10068,22,F,Computer Science,Bachelor,4,15.23,14.64,1,68,1,100.0,2,2,13.84,13.93,14.3,13.9,9,1,28,21,23.58,0.96,-0.108,11.99,1
10069,20,M,Computer Science,Bachelor,1,13.94,13.94,3,10,0,61.19,9,5,6.22,5.0,8.31,5.82,8,4,3,5,4.0,0.33,-0.745,9.67,1
10069,20,M,Computer Science,Bachelor,2,9.67,11.81,1,25,0,60.69,11,7,5.0,5.0,5.3,8.41,6,3,7,9,6.97,-2.1,-0.433,8.36,1
10069,21,M,Computer Science,Bachelor,3,8.36,10.66,1,46,0,64.48,12,4,5.0,5.0,5.0,5.0,5,4,3,8,6.5,-2.11,-0.343,12.23,0
10069,21,M,Computer Science,Bachelor,4,12.23,11.05,2,63,2,55.51,12,5,5.0,5.0,5.0,6.53,7,2,3,6,4.0,0.95,-0.733,12.02,0
10070,20,M,Accounting,Bachelor,1,12.68,12.68,2,17,0,67.58,10,5,6.69,5.0,6.87,9.67,5,4,10,9,4.0,-0.21,-0.615,10.94,1
10070,20,M,Accounting,Bachelor,2,10.94,11.81,3,32,0,69.34,8,4,5.0,5.0,5.17,7.82,8,3,6,5,4.0,-1.17,-0.588,7.7,1
10070,21,M,Accounting,Bachelor,3,7.7,10.44,0,57,0,82.21,4,5,5.0,5.0,5.4,5.0,10,2,8,14,18.84,-2.88,-0.222,12.31,0
10070,21,M,Accounting,Bachelor,4,12.31,10.91,1,71,0,79.79,3,2,8.56,5.0,9.7,10.8,9,2,3,5,19.08,1.1,-0.417,13.6,0
10071,21,M,Information Technology,Bachelor,1,15.36,15.36,0,18,0,84.48,3,3,12.61,8.49,11.46,11.5,4,0,20,18,22.18,0.59,-0.406,14.41,0
10071,21,M,Information Technology,Bachelor,2,14.41,14.88,0,35,0,91.54,6,3,10.64,9.64,11.54,12.48,9,0,25,18,30.98,-0.3,-0.322,13.52,0
10071,22,M,Information Technology,Bachelor,3,13.52,14.43,1,50,0,86.64,6,2,11.05,10.12,12.09,11.1,7,1,40,28,35.17,-0.65,-0.233,12.12,0
10071,22,M,Information Technology,Bachelor,4,12.12,13.85,1,66,0,91.14,3,3,10.08,8.11,12.14,10.46,4,2,39,26,38.32,-1.9,-0.193,12.2,0
10072,18,F,Industrial Engineering,Bachelor,1,15.25,15.25,2,9,0,72.08,10,5,10.59,9.67,13.19,13.47,5,3,18,17,28.78,0.51,-0.397,13.17,0
10072,18,F,Industrial Engineering,Bachelor,2,13.17,14.21,0,38,0,80.21,6,2,10.55,8.99,10.14,9.62,8,2,21,17,23.67,-0.97,-0.289,13.38,0
10072,19,F,Industrial Engineering,Bachelor,3,13.38,13.93,1,52,1,77.55,6,3,7.14,5.75,7.23,10.84,9,3,7,9,19.24,0.9,-0.553,11.71,1
10072,19,F,Industrial Engineering,Bachelor,4,11.71,13.38,1,65,0,71.09,10,3,7.13,5.11,6.99,7.41,5,2,9,9,4.31,-1.47,-0.474,11.72,1
10073,25,M,Information Technology,Bachelor,1,17.0,17.0,0,20,1,91.51,2,2,13.57,10.94,12.92,15.66,8,0,24,19,20.03,-0.65,-0.401,13.21,0
10073,25,M,Information Technology,Bachelor,2,13.21,15.11,3,30,2,93.05,1,0,8.1,7.48,10.67,8.95,6,0,20,19,29.08,-2.04,-0.481,12.88,0
10073,26,M,Information Technology,Bachelor,3,12.88,14.37,2,45,2,77.3,6,5,7.3,5.59,10.31,9.53,9,1,27,18,35.3,-0.99,-0.504,11.83,1
10073,26,M,Information Technology,Bachelor,4,11.83,13.73,1,69,0,84.83,3,2,6.44,5.0,8.57,8.99,7,3,34,22,32.93,-1.51,-0.422,11.45,1
10074,20,F,Electrical Engineering,Bachelor,1,14.33,14.33,0,15,1,93.95,0,3,10.5,5.35,9.78,10.38,10,1,12,15,34.11,0.02,-0.485,12.99,0
10074,20,F,Electrical Engineering,Bachelor,2,12.99,13.66,2,29,0,71.8,7,3,5.0,5.0,8.08,6.6,8,4,12,11,10.43,-0.7,-0.668,10.32,1
10074,21,F,Electrical Engineering,Bachelor,3,10.32,12.55,1,55,0,84.15,5,3,5.0,5.0,5.0,5.0,10,1,17,14,17.75,-2.54,-0.501,11.72,1
10074,21,F,Electrical Engineering,Bachelor,4,11.72,12.34,2,64,2,71.35,6,3,7.18,5.0,8.14,8.43,7,3,10,11,8.94,-1.02,-0.441,11.29,1
10075,21,M,Computer Science,Bachelor,1,15.99,15.99,2,11,0,83.67,2,4,11.82,8.17,12.35,11.03,9,1,20,13,26.27,-0.01,-0.501,12.89,0
10075,21,M,Computer Science,Bachelor,2,12.89,14.44,0,34,0,88.34,3,2,7.7,7.1,9.96,12.96,4,1,37,20,28.15,-1.57,-0.441,10.67,1
10075,22,M,Computer Science,Bachelor,3,10.67,13.18,0,52,0,76.08,9,2,6.11,6.68,7.53,8.22,9,3,16,10,11.78,-2.63,-0.389,12.38,0
10075,22,M,Computer Science,Bachelor,4,12.38,12.98,0,71,0,94.0,1,4,10.99,8.13,9.39,8.97,7,2,25,16,17.25,-0.92,-0.25,13.57,0
10076,24,F,Computer Science,Bachelor,1,15.76,15.76,1,9,0,87.32,4,3,12.39,9.59,14.58,13.76,7,1,24,20,38.94,0.71,-0.298,11.42,1
10076,24,F,Computer Science,Bachelor,2,11.42,13.59,1,32,0,72.0,9,5,9.68,9.27,10.19,9.31,4,2,30,25,31.11,-1.78,-0.136,12.46,0
10076,25,F,Computer Science,Bachelor,3,12.46,13.21,0,56,0,81.13,7,3,12.61,10.49,11.37,12.76,4,0,21,17,14.01,-0.78,-0.122,13.78,0
10076,25,F,Computer Science,Bachelor,4,13.78,13.35,0,70,0,81.6,5,2,9.06,7.65,11.32,10.94,5,4,22,18,22.36,0.08,-0.403,12.44,0
10077,18,M,Electrical Engineering,Bachelor,1,12.94,12.94,0,17,2,92.39,3,3,11.1,7.76,10.23,11.2,8,2,16,12,11.41,0.19,-0.252,13.86,0
10077,18,M,Electrical Engineering,Bachelor,2,13.86,13.4,3,27,0,63.05,12,3,5.79,5.0,9.64,10.11,8,3,16,13,19.41,0.61,-0.642,9.96,1
10077,19,M,Electrical Engineering,Bachelor,3,9.96,12.25,1,45,0,84.15,7,2,5.78,5.0,6.31,7.4,9,1,13,12,7.78,-2.02,-0.413,11.8,1
10077,19,M,Electrical Engineering,Bachelor,4,11.8,12.14,1,69,2,69.5,7,3,5.39,5.0,8.78,7.59,10,4,16,13,15.73,-1.26,-0.588,11.38,1
10078,23,F,Industrial Engineering,Bachelor,1,12.0,12.0,2,15,0,84.01,5,4,6.61,8.57,6.74,7.37,9,3,22,16,7.63,0.56,-0.493,8.84,1
10078,23,F,Industrial Engineering,Bachelor,2,8.84,10.42,1,33,0,81.32,4,3,5.0,5.0,7.31,7.07,6,1,28,15,28.92,-2.62,-0.305,10.36,1
10078,24,F,Industrial Engineering,Bachelor,3,10.36,10.4,0,54,0,74.1,9,3,5.06,5.0,5.0,5.7,7,5,5,12,10.46,0.12,-0.496,11.19,1
10078,24,F,Industrial Engineering,Bachelor,4,11.19,10.6,2,65,0,73.42,6,2,5.81,5.03,7.09,6.15,10,1,18,15,15.62,0.43,-0.509,9.55,1
10079,24,F,Computer Science,Bachelor,1,13.71,13.71,0,16,0,82.02,3,3,8.9,7.06,8.38,9.91,4,4,17,18,26.28,-0.17,-0.504,11.26,1
10079,24,F,Computer Science,Bachelor,2,11.26,12.49,1,33,1,81.5,6,3,6.78,7.07,8.02,8.45,5,2,13,13,17.91,-1.4,-0.397,12.13,0
10079,25,F,Computer Science,Bachelor,3,12.13,12.37,3,44,0,78.3,4,4,6.3,5.0,8.38,8.1,10,1,13,13,5.68,0.2,-0.549,10.39,1
